
a2ps.rb                         :_: "Any-to-PostScript filter"
voldemort.rb                    :_: "Distributed key-value storage system"

voltdb.rb                       :_: "Horizontally-scalable, in-memory SQL RDBMS"

voms.rb                         :_: "Virtual organization membership service"

vorbis-tools.rb                 :_: "Ogg Vorbis CODEC tools"

vorbisgain.rb                   :_: "Add Replay Gain volume tags to Ogg Vorbis files"

vowpal-wabbit.rb                :_: "Online learning algorithm"

vpcs.rb                         :_: "Virtual PC simulator for testing IP routing"

vramsteg.rb                     :_: "Add progress bars to command-line applications"

vrpn.rb                         :_: "Virtual reality peripheral network"

vsftpd.rb                       :_: "Secure FTP server for UNIX"

vstr.rb                         :_: "C string library"

vtclock.rb                      :_: "Text-mode fullscreen digital clock"

vte.rb                          :_: "Terminal emulator widget used by GNOME terminal"

vte3.rb                         :_: "Terminal emulator widget used by GNOME terminal"

vttest.rb                       :_: "Test compatibility of VT100-compatible terminals"

vultr.rb                        :_: "Command-line tool for Vultr"

w-calc.rb                       :_: "Very capable calculator"

w3m.rb                          :_: "Pager/text based browser"

wait_on.rb                      :_: "Provides shell scripts with access to kqueue(3)"

wakatime-cli.rb                 :_: "Command-line interface to the WakaTime api"

wakeonlan.rb                    :_: "Sends magic packets to wake up network-devices"

walkmod.rb                      :_: "Java-based project to apply and share code conventions"

wallpaper.rb                    :_: "Get or set the desktop wallpaper"

wandio.rb                       :_: "LibWandio I/O performance will be improved by doing any compression"

waon.rb                         :_: "Wave-to-notes transcriber"

wartremover.rb                  :_: "Flexible Scala code linting tool"

watch-sim.rb                    :_: "Command-line WatchKit application launcher"

watch.rb                        :_: "Executes a program periodically, showing output fullscreen"

watchman.rb                     :_: "Watch files and take action when they change"

watson.rb                       :_: "Command-line tool to track (your) time"

wavpack.rb                      :_: "Hybrid lossless audio compression"

wbox.rb                         :_: "HTTP testing tool and configuration-less HTTP server"

wdiff.rb                        :_: "Display word differences between text files"

web100clt.rb                    :_: "Command-line version of NDT diagnostic client"

webalizer.rb                    :_: "Web server log file analysis"

webarchiver.rb                  :_: "allows you to create Safari .webarchive files"

webdis.rb                       :_: "Redis HTTP interface with JSON output"

webfs.rb                        :_: "HTTP server for purely static content"

webkit2png.rb                   :_: "Create screenshots of webpages from the terminal"

webkitgtk.rb                    :_: "Full-featured Gtk+ port of the WebKit rendering engine"

weboob.rb                       :_: "Web Outside of Browsers"

webp.rb                         :_: "Image format providing lossless and lossy compression for web images"

websocketd.rb                   :_: "WebSockets the Unix way"

weechat.rb                      :_: "Extensible IRC client"

wego.rb                         :_: "Weather app for the terminal"

weighttp.rb                     :_: "Webserver benchmarking tool that supports multithreading"

wellington.rb                   :_: "Project-focused tool to manage Sass and spriting"

wemux.rb                        :_: "Enhances tmux's to provide multiuser terminal multiplexing"

wget.rb                         :_: "Internet file retriever"

wgetpaste.rb                    :_: "Automate pasting to a number of pastebin services"

whatmask.rb                     :_: "Network settings helper"

whatmp3.rb                      :_: "Small script to create mp3 torrents out of FLACs"

when.rb                         :_: "Tiny personal calendar"

whirr.rb                        :_: "Set of libraries for running cloud services"

whitedb.rb                      :_: "Lightweight in-memory NoSQL database library"

whohas.rb                       :_: "Query multiple distributions' package archives"

wifi-password.rb                :_: "Show the current WiFi network password"

wiggle.rb                       :_: "Program for applying patches with conflicting changes"

wiki.rb                         :_: "Fetch summaries from MediaWiki wikis, like Wikipedia"

wildfly-as.rb                   :_: "Managed application runtime for building applications"

wimlib.rb                       :_: "Library to create, extract, and modify Windows Imaging files"

wine.rb                         :_: "Run Windows applications without a copy of Microsoft Windows"

winetricks.rb                   :_: "Download and install various runtime libraries"

winexe.rb                       :_: "Remote Windows-command executor"

wiredtiger.rb                   :_: "high performance NoSQL extensible platform for data management"

wireguard-tools.rb              :_: "Tools for the WireGuard secure network tunnel"

wireshark.rb                    :_: "Graphical network analyzer and capture tool"

wirouter_keyrec.rb              :_: "Recover the default WPA passphrases from supported routers"

with-readline.rb                :_: "Allow GNU Readline to be used with arbitrary programs"

wla-dx.rb                       :_: "Yet another crossassembler package"

wolfssl.rb                      :_: "Embedded SSL Library written in C"

woof.rb                         :_: "Ad-hoc single-file webserver"

wordnet.rb                      :_: "Lexical database for the English language"

wordplay.rb                     :_: "Anagram generator"

wput.rb                         :_: "Tiny, wget-like FTP client for uploading files"

wrangler.rb                     :_: "Refactoring tool for Erlang with emacs and Eclipse integration"

writerperfect.rb                :_: "Library for importing WordPerfect documents"

wrk-trello.rb                   :_: "Command-line interface to Trello"

wrk.rb                          :_: "HTTP benchmarking tool"

wry.rb                          :_: "Command-line App.net tool"

wslay.rb                        :_: "C websocket library"

wtf.rb                          :_: "Translate common Internet acronyms"

wv.rb                           :_: "Programs for accessing Microsoft Word documents"

wv2.rb                          :_: "Programs for accessing Microsoft Word documents"

wwwoffle.rb                     :_: "Better browsing for computers with intermittent connections"

wxmac.rb                        :_: "wxWidgets, a cross-platform C++ GUI toolkit (for macOS)"

wxpython.rb                     :_: "Python bindings for wxWidgets"

wy60.rb                         :_: "Wyse 60 compatible terminal emulator"

wyrd.rb                         :_: "Ncurses-based front-end for remind"

x11vnc.rb                       :_: "VNC server for real X displays"

x264.rb                         :_: "H.264/AVC encoder"

x265.rb                         :_: "H.265/HEVC encoder"

xa.rb                           :_: "6502 cross assembler"

xalan-c.rb                      :_: "XSLT processor"

xapian.rb                       :_: "C++ search engine library with many bindings"

xar-mackyle.rb                  :_: "eXtensible ARchiver"

xaric.rb                        :_: "IRC client"
